date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-06-11,27.07,27.09,27.07,27.09,1236,26.4580090203557,26.4775568659562,26.4580090203557,26.4775568659562,1236,0.0,1.0
2020-06-12,27.16,27.16,27.12,27.14,736,26.5459743255582,26.5459743255582,26.5068786343571,26.5264264799576,736,0.0,1.0
2020-06-15,27.17,27.19,27.17,27.19,313,26.5557482483585,26.575296093959,26.5557482483585,26.575296093959,313,0.0,1.0
2020-06-16,27.21,27.21,27.21,27.21,67,26.5948439395596,26.5948439395596,26.5948439395596,26.5948439395596,67,0.0,1.0
2020-06-17,27.19,27.2,27.18,27.2,2509,26.575296093959,26.5850700167593,26.5655221711588,26.5850700167593,2509,0.0,1.0
2020-06-18,27.17,27.18,27.17,27.17,2166,26.5557482483585,26.5655221711588,26.5557482483585,26.5557482483585,2166,0.0,1.0
2020-06-19,27.16,27.19,27.16,27.19,1743,26.5459743255582,26.575296093959,26.5459743255582,26.575296093959,1743,0.0,1.0
2020-06-22,27.16,27.16,27.16,27.16,202,26.5459743255582,26.5459743255582,26.5459743255582,26.5459743255582,202,0.0,1.0
2020-06-23,27.14,27.17,27.14,27.16,14838,26.5264264799576,26.5557482483585,26.5264264799576,26.5459743255582,14838,0.0,1.0
2020-06-24,27.12,27.12,27.03,27.07,10291,26.5068786343571,26.5068786343571,26.4189133291546,26.4580090203557,10291,0.0,1.0
2020-06-25,27.1,27.1,27.07,27.07,2372,26.4873307887565,26.4873307887565,26.4580090203557,26.4580090203557,2372,0.0,1.0
2020-06-26,27.08,27.13,27.08,27.13,3583,26.467782943156,26.5166525571574,26.467782943156,26.5166525571574,3583,0.0,1.0
2020-06-29,27.1263,27.1263,27.11,27.11,469,26.5130362057213,26.5130362057213,26.4971047115568,26.4971047115568,469,0.0,1.0
2020-06-30,27.15,27.15,27.15,27.15,1383,26.5362004027579,26.5362004027579,26.5362004027579,26.5362004027579,1383,0.0,1.0
2020-07-01,27.24,27.29,27.16,27.18,4020,26.6241657079604,26.6730353219618,26.5459743255582,26.5655221711588,4020,0.0,1.0
2020-07-02,27.19,27.19,27.19,27.19,100,26.575296093959,26.575296093959,26.575296093959,26.575296093959,100,0.0,1.0
2020-07-06,27.1903,27.227,27.1849,27.19,110,26.575589311643,26.6114596083201,26.5703113933309,26.575296093959,110,0.0,1.0
2020-07-07,27.15,27.18,27.15,27.16,887,26.5362004027579,26.5655221711588,26.5362004027579,26.5459743255582,887,0.0,1.0
2020-07-08,27.18,27.21,27.15,27.21,1190,26.5655221711588,26.5948439395596,26.5362004027579,26.5948439395596,1190,0.0,1.0
2020-07-09,27.15,27.15,27.15,27.15,100,26.5362004027579,26.5362004027579,26.5362004027579,26.5362004027579,100,0.0,1.0
2020-07-10,27.145,27.1637,27.1386,27.1523,404,26.5313134413578,26.5495906769943,26.5250581307656,26.538448405002,404,0.0,1.0
2020-07-13,27.13,27.13,27.13,27.13,1,26.5166525571574,26.5166525571574,26.5166525571574,26.5166525571574,1,0.0,1.0
2020-07-14,27.14,27.14,27.0,27.12,2000,26.5264264799576,26.5264264799576,26.3895915607537,26.5068786343571,2000,0.0,1.0
2020-07-15,27.16,27.16,27.15,27.15,4815,26.5459743255582,26.5459743255582,26.5362004027579,26.5362004027579,4815,0.0,1.0
2020-07-16,27.14,27.14,27.14,27.14,100,26.5264264799576,26.5264264799576,26.5264264799576,26.5264264799576,100,0.0,1.0
2020-07-17,27.18,27.18,27.16,27.17,536,26.5655221711588,26.5655221711588,26.5459743255582,26.5557482483585,536,0.0,1.0
2020-07-20,27.15,27.16,27.15,27.15,2183,26.5362004027579,26.5459743255582,26.5362004027579,26.5362004027579,2183,0.0,1.0
2020-07-21,27.16,27.16,27.16,27.16,1000,26.5459743255582,26.5459743255582,26.5459743255582,26.5459743255582,1000,0.0,1.0
2020-07-22,27.2003,27.2003,27.2003,27.2003,143,26.5853632344433,26.5853632344433,26.5853632344433,26.5853632344433,143,0.0,1.0
2020-07-23,27.1922,27.1922,27.1922,27.1922,53,26.5774463569751,26.5774463569751,26.5774463569751,26.5774463569751,53,0.0,1.0
2020-07-24,27.1747,27.1796,27.1747,27.1796,502,26.5603419920746,26.5651312142468,26.5603419920746,26.5651312142468,502,0.0,1.0
2020-07-27,27.2013,27.2013,27.12,27.12,295,26.5863406267234,26.5863406267234,26.5068786343571,26.5068786343571,295,0.0,1.0
2020-07-28,27.24,27.24,27.16,27.16,2615,26.6241657079604,26.6241657079604,26.5459743255582,26.5459743255582,2615,0.0,1.0
2020-07-29,27.3136,27.3136,27.3,27.3,193,26.6961017797705,26.6961017797705,26.6828092447621,26.6828092447621,193,0.0,1.0
2020-07-30,27.3011,27.3011,27.26,27.27,5050,26.6838843762701,26.6838843762701,26.643713553561,26.6534874763613,5050,0.0,1.0
2020-07-31,27.2886,27.29,27.2886,27.29,370,26.6716669727698,26.6730353219618,26.6716669727698,26.6730353219618,370,0.0,1.0
2020-08-03,27.2702,27.2702,27.2522,27.2522,2976,26.6536829548173,26.6536829548173,26.6360898937768,26.6360898937768,2976,0.0,1.0
2020-08-04,27.3145,27.32,27.24,27.24,2699,26.6969814328225,26.7023570903627,26.6241657079604,26.6241657079604,2699,0.0,1.0
2020-08-05,27.2946,27.3,27.2946,27.3,386,26.67753132645,26.6828092447621,26.67753132645,26.6828092447621,386,0.0,1.0
2020-08-06,27.2998,27.3196,27.2998,27.31,2441,26.6826137663061,26.7019661334507,26.6826137663061,26.6925831675624,2441,0.0,1.0
2020-08-07,27.3349,27.34,27.325,27.325,516,26.7169202353351,26.7219049359632,26.7072440517628,26.7072440517628,516,0.0,1.0
2020-08-10,27.3399,27.3542,27.3302,27.3302,1328,26.7218071967352,26.7357839063396,26.712326491619,26.712326491619,1328,0.0,1.0
2020-08-11,27.2852,27.3089,27.2852,27.3089,319,26.6683438390177,26.6915080360544,26.6683438390177,26.6915080360544,319,0.0,1.0
2020-08-12,27.315,27.315,27.315,27.315,3,26.6974701289625,26.6974701289625,26.6974701289625,26.6974701289625,3,0.0,1.0
2020-08-13,27.2795,27.31,27.2795,27.28,1271,26.6627727030215,26.6925831675624,26.6627727030215,26.6632613991616,1271,0.0,1.0
2020-08-14,27.2797,27.2947,27.2797,27.2947,234,26.6629681814775,26.677629065678,26.6629681814775,26.677629065678,234,0.0,1.0
2020-08-17,27.3064,27.3064,27.28,27.2913,8625,26.6890645553543,26.6890645553543,26.6632613991616,26.6743059319259,8625,0.0,1.0
2020-08-18,27.2928,27.3098,26.9,27.3,50660,26.6757720203459,26.6923876891064,26.2918523327509,26.6828092447621,50660,0.0,1.0
