date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-06-07,125.9,126.32,124.8321,126.17,71057550,125.185146350733,125.602761612586,124.123309831369,125.453613304781,71057550,0.0,1.0
2021-06-08,126.74,128.46,126.2101,126.6,74403774,126.020376874439,127.730610803933,125.493485619068,125.881171787155,74403774,0.0,1.0
2021-06-09,127.13,127.75,126.52,127.21,56877937,126.408162474731,127.024642146991,125.801626022992,126.487708238894,56877937,0.0,1.0
2021-06-10,126.11,128.19,125.94,127.02,71186421,125.393953981659,127.462143849884,125.224919232814,126.298787049008,71186421,0.0,1.0
2021-06-11,127.35,127.44,126.1,126.53,53522373,126.626913326178,126.716402310861,125.384010761139,125.811569243512,53522373,0.0,1.0
2021-06-14,130.48,130.54,127.07,127.82,96906490,129.739141349036,129.798800672158,126.348503151609,127.094244690633,96906490,0.0,1.0
2021-06-15,129.64,130.6,129.39,129.94,62746332,128.90391082533,129.85845999528,128.655330312322,129.202207440939,62746332,0.0,1.0
2021-06-16,130.15,130.89,128.461,130.37,91339351,129.411015071866,130.146813390369,127.731605125985,129.629765923312,91339351,0.0,1.0
2021-06-17,131.79,132.55,129.65,129.8,96721669,131.041703237197,131.797387996741,128.91385404585,129.063002353655,96721669,0.0,1.0
2021-06-18,130.46,131.51,130.24,130.71,108953309,129.719254907995,130.763293062628,129.500504056548,129.967835421003,108953309,0.0,1.0
2021-06-21,132.3,132.41,129.21,130.3,79663316,131.548807483733,131.658182909456,128.476352342956,129.56016337967,79663316,0.0,1.0
2021-06-22,133.98,134.08,131.62,132.13,74783618,133.219268531145,133.318700736348,130.872668488351,131.379772734887,74783618,0.0,1.0
2021-06-23,133.7,134.32,133.23,133.77,60214200,132.940858356576,133.557338028836,132.473526992122,133.010460900219,60214200,0.0,1.0
2021-06-24,133.41,134.64,132.93,134.45,68710998,132.652504961487,133.875521085486,132.175230376512,133.6865998956,68710998,0.0,1.0
2021-06-25,133.11,133.89,132.81,133.46,70783746,132.354208345878,133.129779546462,132.055911730269,132.702221064089,70783746,0.0,1.0
2021-06-28,134.78,135.245,133.35,133.41,62111303,134.01472617277,134.477085926965,132.592845638366,132.652504961487,62111303,0.0,1.0
2021-06-29,136.33,136.49,134.35,134.8,64556081,135.555925353419,135.715016881744,133.587167690397,134.034612613811,64556081,0.0,1.0
2021-06-30,136.96,137.41,135.87,136.17,63261393,136.182348246198,136.629793169612,135.098537209484,135.396833825094,63261393,0.0,1.0
2021-07-01,137.27,137.33,135.76,136.6,52485781,136.490588082328,136.55024740545,134.989161783761,135.824392307467,52485781,0.0,1.0
2021-07-02,139.96,140.0,137.745,137.9,78945572,139.165314402292,139.205087284373,136.962891057043,137.117010975108,78945572,0.0,1.0
2021-07-06,142.02,143.15,140.07,140.07,108181793,141.213617829476,142.337201748272,139.274689828015,139.274689828015,108181793,0.0,1.0
2021-07-07,144.57,144.89,142.66,143.535,104911589,143.749139062156,144.067322118806,141.849983942776,142.720015738304,104911589,0.0,1.0
2021-07-08,143.24,144.06,140.665,141.58,105575458,142.426690732954,143.24203481562,139.866311448974,140.776116126583,105575458,0.0,1.0
2021-07-09,145.11,145.65,142.6522,142.75,99890800,144.286072970253,144.82300687835,141.84222823077,141.939472927459,99890800,0.0,1.0
2021-07-12,144.5,146.32,144.0,146.21,76299719,143.679536518514,145.489202653211,143.182375492498,145.379827227487,76299719,0.0,1.0
2021-07-13,145.64,147.46,143.63,144.03,100827099,144.813063657829,146.622729792526,142.814476333247,143.212205154059,100827099,0.0,1.0
2021-07-14,149.15,149.57,147.68,148.1,127050785,148.303134060459,148.720749322312,146.841480643973,147.259095905826,127050785,0.0,1.0
2021-07-15,148.48,150.0,147.09,149.24,106820297,147.636938285598,149.148307804686,146.254830633275,148.392623045142,106820297,0.0,1.0
2021-07-16,146.39,149.76,145.88,148.46,93251426,145.558805196853,148.909670512198,145.051700950317,147.617051844558,93251426,0.0,1.0
2021-07-19,142.45,144.07,141.67,143.75,121434571,141.64117631185,143.25197803614,140.865605111265,142.93379497949,121434571,0.0,1.0
2021-07-20,146.15,147.0997,142.96,143.46,96350036,145.320167904365,146.264475557179,142.148280558386,142.645441584401,96350036,0.0,1.0
2021-07-21,145.4,146.13,144.63,145.53,74993460,144.574426365342,145.300281463325,143.808798385278,144.703688232106,74993460,0.0,1.0
2021-07-22,146.8,148.195,145.81,145.935,77338156,145.966477238186,147.353556500769,144.982098406675,145.106388663179,77338156,0.0,1.0
2021-07-23,148.56,148.7177,146.92,147.55,71447416,147.716484049761,147.873288637366,146.085795884429,146.712218777209,71447416,0.0,1.0
2021-07-26,148.99,149.83,147.7,148.27,72434089,148.144042532134,148.97927305584,146.861367085014,147.428130654672,72434089,0.0,1.0
2021-07-27,146.77,149.21,145.55,149.12,104818578,145.936647576625,148.362793383581,144.723574673147,148.273304398898,104818578,0.0,1.0
2021-07-28,144.98,146.97,142.54,144.81,118931191,144.156811103489,146.135511987031,141.730665296533,143.987776354644,118931191,0.0,1.0
2021-07-29,145.64,146.55,144.58,144.685,54323047,144.813063657829,145.717896725178,143.759082282676,143.86348609814,54323047,0.0,1.0
2021-07-30,145.86,146.33,144.11,144.38,70440626,145.031814509276,145.499145873731,143.291750918222,143.56021787227,70440626,0.0,1.0
2021-08-02,145.52,146.95,145.25,146.36,62879961,144.693745011586,146.11562554599,144.425278057537,145.528975535292,62879961,0.0,1.0
2021-08-03,147.36,148.045,145.18,145.81,64786618,146.523297587323,147.204408192965,144.355675513895,144.982098406675,64786618,0.0,1.0
2021-08-04,146.95,147.79,146.28,147.27,56368271,146.11562554599,146.950856069697,145.449429771129,146.43380860264,56368271,0.0,1.0
2021-08-05,147.06,147.84,146.17,146.98,46397674,146.225000971714,147.000572172298,145.340054345406,146.145455207551,46397674,0.0,1.0
2021-08-06,146.14,147.11,145.63,146.35,54126813,145.528975535292,146.494919878177,145.021107891095,145.738097506432,54126813,0.22,1.0
2021-08-09,146.09,146.7,145.52,146.2,48908689,145.479184589782,146.086634124999,144.911567810974,145.588724669903,48908689,0.0,1.0
2021-08-10,145.6,147.71,145.3,146.44,69023081,144.991233323789,147.092411224292,144.692487650732,145.827721208349,69023081,0.0,1.0
2021-08-11,145.86,146.72,145.53,146.05,48493463,145.250146240438,146.106550503203,144.921526000075,145.439351833375,48493463,0.0,1.0
2021-08-12,148.89,149.05,145.84,146.19,73779113,148.267477538317,148.426808563947,145.230229862235,145.578766480801,73779113,0.0,1.0
2021-08-13,149.1,149.4444,148.27,148.97,58846293,148.476599509457,148.819559542127,147.650069813998,148.347143051132,58846293,0.0,1.0
2021-08-16,151.12,151.19,146.47,148.535,103558782,150.488153708042,150.557861031756,145.857595775655,147.913961825199,103558782,0.0,1.0
2021-08-17,150.19,151.68,149.09,150.23,92229735,149.562042121565,151.045812297749,148.466641320355,149.601874877972,92229735,0.0,1.0
2021-08-18,146.36,150.72,146.15,149.8,86325990,145.748055695534,150.089826143966,145.538933724394,149.17367274659,86325990,0.0,1.0
2021-08-19,146.7,148.0,144.5,145.03,86960310,146.086634124999,147.381198708247,143.895832522579,144.42361654498,86960310,0.0,1.0
2021-08-20,148.19,148.5,146.78,147.44,60549630,147.570404301183,147.879108163342,146.166299637814,146.82354011854,60549630,0.0,1.0
2021-08-23,149.71,150.19,147.89,148.31,60131810,149.084049044673,149.562042121565,147.271658628126,147.689902570406,60131810,0.0,1.0
2021-08-24,149.62,150.86,149.15,149.45,48606428,148.994425342756,150.229240791393,148.526390454966,148.825136128024,48606428,0.0,1.0
2021-08-25,148.36,150.32,147.8,149.81,58991297,147.739693515916,149.69149857989,147.182034926209,149.183630935692,58991297,0.0,1.0
2021-08-26,147.54,149.12,147.51,148.35,48597195,146.923122009559,148.496515887661,146.893247442253,147.729735326814,48597195,0.0,1.0
2021-08-27,148.6,148.75,146.83,147.48,55802388,147.978690054361,148.12806289089,146.216090583324,146.863372874948,55802388,0.0,1.0
2021-08-30,153.12,153.49,148.61,149.0,90956723,152.479791528424,152.848244525195,147.988648243463,148.377017618438,90956723,0.0,1.0
2021-08-31,151.83,152.8,151.29,152.66,86453117,151.195185134278,152.161129477163,150.657442922775,152.021714829736,86453117,0.0,1.0
2021-09-01,152.51,154.98,152.34,152.83,80313711,151.872341993208,154.332014701379,151.703052778475,152.191004044469,80313711,0.0,1.0
2021-09-02,153.65,154.72,152.4,153.87,71171317,153.007575550825,154.073101784729,151.762801913087,153.226655711067,71171317,0.0,1.0
2021-09-03,154.3,154.63,153.09,153.76,57866066,153.654857842449,153.983478082812,152.449916961118,153.117115630946,57866066,0.0,1.0
2021-09-07,156.69,157.26,154.39,154.97,82278261,156.034865037805,156.602481816614,153.744481544366,154.322056512277,82278261,0.0,1.0
2021-09-08,155.11,157.04,153.975,156.98,74420207,154.461471159704,156.383401656372,153.331216696637,156.323652521761,74420207,0.0,1.0
2021-09-09,154.07,156.11,153.95,155.49,57305730,153.425819493105,155.457290069895,153.306321223882,154.839882345576,57305730,0.0,1.0
2021-09-10,148.97,155.48,148.7,155.0,140893235,148.347143051132,154.829924156474,148.07827194538,154.351931079583,140893235,0.0,1.0
2021-09-13,149.55,151.42,148.75,150.63,102404329,148.924718019043,150.7868993811,148.12806289089,150.000202442049,102404329,0.0,1.0
2021-09-14,148.12,151.07,146.91,150.35,109296295,147.50069697747,150.438362762533,146.295756096139,149.721373147195,109296295,0.0,1.0
2021-09-15,149.03,149.44,146.37,148.56,83281315,148.406892185743,148.815177938922,145.758013884636,147.938857297954,83281315,0.0,1.0
2021-09-16,148.79,148.97,147.221,148.44,68034149,148.167895647298,148.347143051132,146.605455777208,147.819359028731,68034149,0.0,1.0
2021-09-17,146.06,148.82,145.76,148.82,129868824,145.449310022477,148.197770214603,145.150564349419,148.197770214603,129868824,0.0,1.0
2021-09-20,142.94,144.84,141.27,143.8,123478863,142.342355022681,144.234410952044,140.679337442662,143.198759285445,123478863,0.0,1.0
2021-09-21,143.43,144.6,142.78,143.93,75833962,142.830306288675,143.995414413598,142.183023997051,143.32821574377,75833962,0.0,1.0
2021-09-22,145.85,146.43,143.7001,144.45,76404341,145.240188051337,145.817763019247,143.099276976317,143.846041577069,76404341,0.0,1.0
2021-09-23,146.83,147.08,145.64,146.65,64838170,146.216090583324,146.465045310871,145.031066080196,146.036843179489,64838170,0.0,1.0
2021-09-24,146.92,147.4701,145.56,145.66,53477869,146.305714285241,146.853514267737,144.951400567381,145.0509824584,53477869,0.0,1.0
2021-09-27,145.37,145.96,143.82,145.47,74150729,144.762194974445,145.349728131458,143.218675663649,144.861776865464,74150729,0.0,1.0
2021-09-28,141.91,144.75,141.69,143.25,108972340,141.316661545185,144.144787250127,141.097581384943,142.65105888484,108972340,0.0,1.0
2021-09-29,142.83,144.45,142.03,142.47,74602044,142.23281494256,143.846041577069,141.436159814407,141.874320134891,74602044,0.0,1.0
